"","area_id","SI"
"1","247001001",0
"2","247001002",0
"3","247002001/247002003",0.441188041690199
"4","247002002",0.00534434469996072
"5","247002004",13.6647832562488
"6","247002005/247002019",12.263661481638
"7","247002006",12.124625481032
"8","247002007",12.8697703512613
"9","247002008",22.0421372915995
"10","247002009",1.91079503106907
"11","247002010",14.3218439061264
"12","247002011",27.7018339766022
"13","247002012",12.640183004268
"14","247002013",13.5832059796949
"15","247002014",27.9171904234805
"16","247002015/01",11.0828751553048
"17","247002015/02/247002020",14.7223655341711
"18","247002016",12.5516853784229
"19","247002017",9.55050173475089
"20","247002018",1.24124499940306
"21","247002021",3.957728959004
"22","247003001",4.71555387680407
"23","247003002/01",18.9901941289914
"24","247003002/02",4.64463258521565
"25","247003003",33.2648072846766
"26","247003004",1.01165560243585
"27","247003008",18.5735743568541
"28","247003010",10.5371075638844
"29","247004001",0.44904667352247
"30","247004003",0.500894752172651
"31","247004004",0.0299157573420043
"32","247004005",0.540623035858371
"33","247005001",6.39142743390061
"34","247005002",0.987754367989852
"35","247007001",0.7230551074952
"36","247007002",0.752096638549625
"37","247008001",0.553886780938732
"38","247008002",0.884003209040473
"39","247008003",0.428915225132686
"40","247010001",0.246319739959105
"41","247010002",0.0152778212505558
"42","247010003",8.96928557014997
"43","247010004",10.011155286554
"44","247013002",0
"45","247013003",0
"46","247014001",0.752395655457541
"47","247014002",5.3006716699315
"48","247014003",0.372789789600252
"49","247014004",9.86943129250275
"50","247014005",0.0970722006893135
"51","247014007/247014006",4.28468625970698
"52","247015001",0
"53","247015002",0.0596885809892009
"54","247015003/01",11.911221455139
"55","247015003/02",0.775061480243031
"56","247015004/01",0.302504457217803
"57","247015004/02",4.51657305030083
"58","247021001",0.325751004123699
"59","247021002",0.137977822363648
"60","247022003",0
"61","247022004",0
"62","247023001",0
"63","247023002",0
"64","247023005",0.927934636797263
"65","247023006",10.3625628334633
"66","247023007",0
"67","247026001/247026003",0.308578046564842
"68","247026002",0.290257380863638
"69","247026004",8.11401712493988
"70","247026005",4.84602428460751
"71","247027001/01",0.217751893213529
"72","247027001/02",3.96303383471406
"73","247027003",0.0277726959247878
"74","247027004",0.837208029968617
"75","247028002",0.169449411439768
"76","247028003",0.796461832771413
"77","247029001",0
"78","247029003",0
"79","247030001",1.33230525784372
"80","247031001/01",11.4194970047522
"81","247031001/02",14.2447362426811
"82","247031002",17.2254123316675
"83","247031004",4.868513280739
"84","247031005",3.47415752130117
"85","247033001",0
"86","247033002",0
"87","247033004",0.030691850066449
"88","247033005",0.752037516234054
"89","247035001",0.00270574950100413
"90","247035003/247035004",0.682307072267517
"91","247035005",0.75374900848518
"92","247036001",2.25197568348034
"93","247036002/247036004",1.35628517791392
"94","247036003",18.8686098328474
"95","247037002",0.413139409999198
"96","247038001",0.00340494148349439
"97","247038002",7.70702078383736
"98","247038004",0.578323888952037
"99","247038005",0.170515012226082
"100","247040001",0.0142082390654649
"101","247040002",19.9305407467156
"102","247040005",0.0372105947289237
"103","247040008",0.287114704455339
"104","247040009/247040010",5.15340371605136
"105","247040016/01",1.45647096269795
"106","247040016/02",10.5663068733866
"107","247041001",1.47394674723972
"108","247041002",9.41561122514057
"109","247041003",1.99125126632979
"110","247041004",24.9672823129828
"111","247042002",5.78870336435803
"112","247042003",0.373746965057987
"113","247043001",0.0261871860679641
"114","247044003/01/247044002",1.81629245508709
"115","247044003/02",33.9898086856965
"116","247044004",2.01832735872754
"117","247045004/01/247045001/247045003",0.674524276421193
"118","247045004/02/247045002",1.28027257200895
"119","247045005",7.04436975502708
"120","247045006",34.4370027213102
"121","247045007",31.5364627168736
"122","247045008",21.0740516869187
"123","247045009",32.7392716928053
"124","247045010",26.8866833608662
"125","247045011",47.6937053031915
"126","247045012",16.2389427411571
"127","247045013",47.232115088626
"128","247045014",27.3424018604285
